RSTR_ID,MENU_NM,MENU_DSCRN,MENU_CTGRY_LCLAS_NM,MENU_CTGRY_SCLAS_NM,RSTR_NM,AREA_NM,MENU_PRICE,RSTR_RDNMADR,RSTR_LNNO_ADRES,BSNS_STATM_BZCND_NM,BSNS_LCNC_NM,RSTR_INTRCN_CONT,PRDL_SEAT_CNT,SEAT_CNT,PRKG_POS_YN,WIFI_OFR_YN,DCRN_YN,PET_ENTRN_POSBL_YN,FGGG_MENU_OFR_YN,TLROM_INFO_CN,RESTDY_INFO_CN,BSNS_TM_CN,HMDLV_SALE_YN,DSBR_CVNTL_YN,DELV_SRVIC_YN,CRCMF_LDMARK_NM,CRCMF_LDMARK_DIST,MB_PMAMT_YN,REPRSNT_MENU_NM,AWARD_INFO_DSCRN,ONLINE_CONV_PRGS_YN,NAVER_GRAD
639840,떡볶이,"야채,떡,어묵",한식,떡볶이,빨봉분식미니,부산광역시 사하구,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
639853,에스프레소,에스프레소,음료류,에스프레소,마고 1582,부산광역시 사하구,4000.0,부산광역시 사하구 다송로72번길 45,부산광역시 사하구 다대동 1582-8,기타,일반음식점,"부산광역시 사하구에 가신다면 ""마고 1582""에 방문해보세요~",,,Y,Y,N,N,Y,Y,,매일 11:00~24:00,N,N,N,,,N,,,Y,4.3400002
639966,"빨간찜닭or까만찜닭 (뼈, 반마리)","야채,닭고기",한식,찜닭,두마리 찜닭,부산광역시 사하구,16800.0,,,,,,,,,,,,,,,,,,,,,,,,,
640829,해장 파스타(해물),파스타면,양식,파스타,뷔페 얼라이브,부산광역시 해운대구,11000.0,부산광역시 해운대구 구남로 9,부산광역시 해운대구 우동 603-19,뷔페식,일반음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""뷔페 얼라이브""를 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다!",50.0,,Y,Y,N,N,Y,Y,,"매일 07:00~10:00, 매일 11:30~14:30",N,Y,Y,해운대해수욕장,471.206833,N,"닭가슴살 샐러드,마르게리타,토마토 해산물 파스타,조식 프로모션",,Y,
641959,찹쌀누룽지탕,"야채,누룽지",한식,누룽지탕,진선,부산광역시 서구,36000.0,부산광역시 서구 암남공원로 46,부산광역시 서구 암남동 600-3,한식,일반음식점,"""진선""은 부산광역시 서구에 있습니다.",,,N,N,N,N,Y,N,월요일,,N,N,N,송도오션파크,166.302298,N,,,Y,4.3600001
643732,성인,"오리고기,돼지고기,닭고기",한식,라면,속초홍게마을,부산광역시 사하구,34900.0,부산광역시 사하구 다대로 535,부산광역시 사하구 다대동 1155-2,한식,일반음식점,"부산광역시 사하구에서 어디를 갈지 고민이라면! ""속초홍게마을""에 가보시는 건 어떨까요?",,,Y,Y,N,N,Y,Y,,매일 11:00~23:00,N,N,Y,,,N,,,Y,4.77
644335,오뎅튀김(6),어묵,한식,튀김,떡볶이스타s,부산광역시 해운대구,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,
644584,모듬회(小),"생선,생선회",한식,모둠회,진주횟밥집,부산광역시 수영구,50000.0,부산광역시 수영구 남천동로9번길 38,부산광역시 수영구 남천동 10-2,회집,일반음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""진주횟밥집""을 추천합니다!",,,N,N,N,N,Y,N,,매일 11:00~20:00,N,N,N,,,N,,,Y,4.4499998
645492,4구박스(10EA),"초콜릿,말차",제과류,초코,모루과자점,부산광역시 해운대구,1.0,부산광역시 해운대구 우동1로38번길 11,부산광역시 해운대구 우동 518,제과점영업,제과점영업,"부산광역시 해운대구에서 식당을 찾으신다면? ""모루과자점""을 방문해보세요! 레드테이블에서 온라인 예약이 가능합니다!",8.0,,N,Y,N,N,Y,N,월요일,,N,N,Y,,,N,,,Y,4.4899998
645906,감바스 알 아히요,"새우,마늘,페페론치노",양식,빵,에이치에비뉴 버블,부산광역시 수영구,18000.0,부산광역시 수영구 민락수변로 29,부산광역시 수영구 민락동 181-223,기타,일반음식점,"부산광역시 수영구에서 어디를 갈지 고민이라면! ""에이치에비뉴 버블""에 가보시는 건 어떨까요?",,,Y,Y,N,N,Y,Y,일요일,매일 18:30~01:30,N,N,N,광안리 해수욕장,559.780705,N,,,Y,4.27
646188,아메리카노,"에스프레소,물",음료류,아메리카노,지비디,부산광역시 해운대구,4000.0,부산광역시 해운대구 좌동로14번길 54,부산광역시 해운대구 중동 275-4,커피숍,휴게음식점,"부산광역시 해운대구에서 식당을 찾으신다면? ""지비디""를 방문해보세요!",,,Y,Y,N,N,Y,Y,,매일 09:00~22:00,N,N,N,,,N,,,Y,4.5900002
646344,롱치즈스틱(20cm),"치즈,밀가루",패스트푸드,치즈스틱,웰덤 대게고로케,부산광역시 해운대구,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,
646414,짜장면,"야채,돼지고기,면",중식,짜장면,해성루,부산광역시 수영구,4500.0,,부산광역시 수영구 광안동 772-31,중국식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 수영구 맛집, ""해성루""를 추천합니다!",,,N,N,N,N,Y,N,,,N,N,N,황령산관광지,684.067014,N,,,Y,4.5
646711,후라이드,"닭고기,밀가루",기타,후라이드,치킨더홈,부산광역시 해운대구,16000.0,,,,,,,,,,,,,,,,,,,,,,,,,
646805,치즈 피자(Large),"야채,치즈,모짜렐라치즈,밀가루",한식,치즈피자,피자비토랩 ,부산광역시 해운대구,15000.0,,,,,,,,N,Y,N,N,Y,N,,"평일 11:30~02:30, 토요일 11:00~03:00",N,N,N,,,N,,,Y,4.0
647321,"빨간찜닭or까만찜닭 (뼈, 반마리)","야채,닭고기",한식,찜닭,두찜,부산광역시 해운대구,16800.0,,,,,,,,,,,,,,,,,,,,,,,,,
647585,치즈불닭삼겹살,"야채,치즈,삼겹살,닭고기",기타,삼겹살,신사네,부산광역시 해운대구,18000.0,부산광역시 해운대구 좌동로53번길 24,부산광역시 해운대구 중동 187-1,기타,일반음식점,"""신사네""를 부산광역시 해운대구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,Y,N,,,N,N,N,,,N,,,Y,4.4200001
647760,쌀국수,"야채,숙주,쌀면",기타,쌀국수,싸와디식당,부산광역시 수영구,6500.0,부산광역시 수영구 무학로63번길 142,부산광역시 수영구 민락동 774,"외국음식전문점(인도,태국등)",일반음식점,"부산광역시 수영구에 가신다면 ""싸와디식당""에 방문해보세요~",,,Y,Y,N,N,Y,Y,,,N,N,Y,수영사적공원,636.605412,N,,,Y,4.5100002
648486,1개,에스프레소,기타,포장,도노텀블,부산광역시 사하구,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,
648562,돼지김치구이(소),"김치,돼지고기",한식,구이,동전집,부산광역시 수영구,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,
648803,발로나초콜릿라떼(HOT/290ml),"우유,초콜릿,에스프레소",음료류,초코라떼,카페051,부산광역시 수영구,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,
649238,유자차,유자,음료류,유자차,할리스커피,부산광역시 해운대구,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,
649303,와인,,음료류,술,단술,부산광역시 해운대구,19000.0,부산광역시 해운대구 양운로42번길 11,부산광역시 해운대구 좌동 1477-1,호프/통닭,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""단술""을 추천합니다.",,,N,Y,N,N,Y,Y,일요일,매일 18:00~05:00,N,N,N,,,N,,,Y,4.8499999
650115,홍차,홍차,음료류,홍차,마리봉,부산광역시 해운대구,0.0,부산광역시 해운대구 마린시티1로 91,부산광역시 해운대구 우동 1410-1,커피숍,휴게음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""마리봉""을 추천합니다.",,,N,Y,N,N,Y,N,,매일 10:00~22:00,N,N,N,동백섬,688.17541,N,,,Y,4.6399999
650234,홍합톳밥정식(2인이상),황태,한식,정식,명향,부산광역시 해운대구,13000.0,부산광역시 해운대구 중동2로 7,부산광역시 해운대구 중동 1378-3,한식,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""명향""을 추천합니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,N,N,N,Y,N,,,N,N,N,해운대해수욕장,559.602838,N,,안심식당(농림축산식품부),Y,4.4400001
650619,에스프레소 더블,에스프레소,음료류,에스프레소,오를로카페,부산광역시 수영구,4500.0,부산광역시 수영구 광안해변로 364-9,부산광역시 수영구 민락동 110-70,기타,일반음식점,"""오를로카페""를 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,Y,Y,N,N,Y,Y,,매일 10:00~23:00,N,N,Y,민락수변공원,154.540272,N,,,Y,4.5599999
650842,진열장 속 도너츠(한도시락/꽈배기5개),,제과류,,옵서예수제도너츠,부산광역시 수영구,2500.0,부산광역시 수영구 수영로540번길 29,부산광역시 수영구 광안동 167-9,일반조리판매,휴게음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 수영구 맛집, ""옵서예수제도너츠""를 추천합니다!",,,N,N,N,N,Y,N,월요일,매일 09:30~18:30,N,N,N,광안리 해수욕장,429.417351,N,,,Y,4.4400001
651066,카페 아메리카노,"에스프레소,물",음료류,아메리카노,스타벅스,부산광역시 해운대구,4100.0,,,,,,,,,,,,,,,,,,,,,,,,,
651295,집밥 정식(1인 1메뉴 주문),"야채,두부",한식,정식,광안식당,부산광역시 수영구,6000.0,부산광역시 수영구 남천바다로21번길 100-2,부산광역시 수영구 광안동 174-11,한식,일반음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""광안식당""을 추천합니다!",,,N,N,N,N,Y,N,,,N,N,N,광안리 해수욕장,257.114904,N,,,Y,4.5999999
652086,커피,에스프레소,음료류,커피,아티네,부산광역시 수영구,3800.0,부산광역시 수영구 남천바다로21번길 13,부산광역시 수영구 광안동 189-5,커피숍,휴게음식점,"무엇을 먹을지 고민되신다고요? 부산광역시 수영구에 계시다면 ""아티네""를 추천합니다!",,,N,Y,N,N,Y,Y,월요일,매일 11:30~22:00,N,N,N,광안리 해수욕장,651.333663,N,,,Y,4.77
652268,튀김세트,"야채,해산물,밀가루",한식,튀김,신떡,부산광역시 수영구,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,
652867,홍차,홍차,음료류,홍차,두소녀,부산광역시 수영구,4000.0,부산광역시 수영구 수영로594번길 72,부산광역시 수영구 광안동 155-31,커피숍,휴게음식점,"부산광역시 수영구에서 맛집을 찾으신다면 ""두소녀""를 추천합니다.",,,N,Y,N,N,Y,N,,매일 11:00~19:00,N,N,Y,광안리 해수욕장,497.659519,N,,,Y,4.54
652890,모듬회,"생선,생선회",한식,모둠회,갈매기집,부산광역시 수영구,1.0,부산광역시 수영구 민락수변로 29,부산광역시 수영구 민락동 181-223,정종/대포집/소주방,일반음식점,"부산광역시 수영구에서 식당을 찾으신다면? ""갈매기집""을 방문해보세요!",,,Y,Y,N,N,Y,Y,수요일,"매일 16:00~00:00, 주말 13:00~00:00",N,N,N,광안리 해수욕장,559.780705,N,,,Y,4.6300001
653072,세가지 버섯을 곁들인 감자 뇨끼,"새우,레몬",양식,감자,사비아,부산광역시 해운대구,16000.0,부산광역시 해운대구 달맞이길117번라길 100,부산광역시 해운대구 중동 1484-6,경양식,일반음식점,"""사비아""는 부산광역시 해운대구에 있습니다. 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다.",,,N,Y,N,N,Y,N,,"매일 12:00~15:30, 매일 17:30~22:00",N,N,N,달맞이동산지구,508.628946,N,,안심식당(농림축산식품부),Y,4.4000001
653288,조니워커블루(700ml),,음료류,아몬드,손형식색소폰라이브,부산광역시 수영구,600000.0,부산광역시 수영구 민락수변로17번길 9,부산광역시 수영구 민락동 181-176,라이브카페,일반음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""손형식색소폰라이브""를 추천합니다!",,,N,N,N,N,Y,N,,,N,N,N,광안리 해수욕장,549.739292,N,,,Y,4.75
655159,생선구이(모듬),생선,한식,구이,영구네,부산광역시 수영구,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,
656816,멸치국수,"야채,면,멸치육수",한식,국수,구포국수,부산광역시 수영구,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,
656923,모듬 생선,,한식,생선,주차장식당,부산광역시 수영구,10000.0,부산광역시 수영구 감포로 85-1,부산광역시 수영구 광안동 77-12,한식,일반음식점,"부산광역시 수영구에서 가 볼 만한 식당을 찾으신다면? ""주차장식당""을 추천합니다!",,,N,N,N,N,Y,N,일요일,매일 11:30~21:30,N,N,N,수영사적공원,695.730608,N,,,Y,4.3400002
657338,생삼겹살(140g),삼겹살,한식,생삼겹살,꿀돈,부산광역시 서구,8000.0,,부산광역시 서구 남부민동 708,한식,일반음식점,"부산광역시 서구에서 가 볼 만한 식당을 찾으신다면? ""꿀돈""을 추천합니다!",,,N,Y,N,N,Y,Y,일요일,매일 11:00~23:00,N,N,N,송도해수욕장,696.983951,N,,,Y,4.6399999
657602,황금올리브치킨,"닭고기,밀가루",일식,치킨,비비큐치킨,부산광역시 해운대구,19000.0,,,,,,,,,,,,,,,,,,,,,,,,,
658038,아메리카노(HOT/315ml),"에스프레소,물",음료류,아메리카노,카페051,부산광역시 사하구,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,
659286,참가자미(小/2인),참가자미,한식,방어,감포참가자미,부산광역시 해운대구,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,
661421,A세트,"면,가쓰오부시",한식,활어,스시마이우 ,부산광역시 해운대구,9500.0,,,,,,,,,,,,,,,,,,,,,,,,,
661919,국밥,"야채,쌀",한식,국밥,신창국밥,부산광역시 수영구,7500.0,부산광역시 수영구 남천동로24번길 42,부산광역시 수영구 남천동 190-1,한식,일반음식점,"""신창국밥""을 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,Y,Y,N,N,Y,Y,,"매일 10:00~22:30, 일요일 10:00~21:00",N,N,N,,,N,,,Y,4.3800001
662371,레몬 에이드,"레몬,얼음,탄산수",음료류,레몬에이드,파로스커피,부산광역시 서구,4000.0,부산광역시 서구 남부민로 21,부산광역시 서구 남부민동 506,커피숍,휴게음식점,"""파로스커피""를 부산광역시 서구의 가 볼 만한 식당으로 추천합니다!",,,N,Y,N,N,Y,Y,,,N,N,N,부산공동어시장,693.373736,N,,,Y,4.8699999
663158,사요리,황태,기타,먹태,보스,부산광역시 사하구,15000.0,부산광역시 사하구 다대낙조2길 100,부산광역시 사하구 다대동 1624,기타,일반음식점,"""보스""를 부산광역시 사하구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,Y,N,일요일,,N,N,N,낙동강하구아미산전망대,606.681751,N,,,Y,4.4400001
663162,핸드드립커피,에스프레소,음료류,드립커피,피크닉,부산광역시 수영구,5000.0,부산광역시 수영구 수영로510번길 43,부산광역시 수영구 광안동 182-16,커피숍,휴게음식점,"""피크닉""은 부산광역시 수영구에 있습니다.",,,N,Y,N,N,Y,N,화요일,"평일 12:00~20:00, 주말 12:00~20:00",N,N,N,광안리 해수욕장,526.500344,N,,,Y,4.7199998
663192,스시세트(1인),"쌀,생선회",일식,생선,스시오다,부산광역시 수영구,25000.0,부산광역시 수영구 수영로 506,부산광역시 수영구 광안동 1332,일식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 수영구 맛집, ""스시오다""를 추천합니다!",,,N,N,N,N,Y,N,화요일,"매일 11:30~21:00, 매일 15:00~17:00",N,N,N,,,N,,,Y,4.3699999
663333,바게트,"밀가루,바게트",제과류,빵,무슈뱅상,부산광역시 수영구,3000.0,부산광역시 수영구 광남로48번길 19,부산광역시 수영구 남천동 5-25,제과점영업,제과점영업,"""무슈뱅상""을 부산광역시 수영구의 가 볼 만한 식당으로 추천합니다!",,,N,N,N,N,Y,N,월요일,매일 11:00~21:00,N,N,N,,,N,,,Y,4.6100001
663385,두마리,"닭고기,감자,밀가루,무",기타,소금구이,꾸브라꼬 숯불두마리치킨,부산광역시 수영구,22900.0,,,,,,,,,,,,,,,,,,,,,,,,,
663425,소고기쌀국수,"야채,소고기,숙주,쌀면",기타,쌀국수,미스사이공,부산광역시 수영구,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,
663698,나가하마라멘,"야채,두부,고기,밀가루",일식,라멘,나가하마 만게츠,부산광역시 해운대구,8000.0,부산광역시 해운대구 우동1로 57,부산광역시 해운대구 우동 397-22,일식,일반음식점,"어디 가야 할지 고민이시라고요? 그럼 부산광역시 해운대구 맛집, ""나가하마 만게츠""를 추천합니다! 지방자치단체 인증을 받은 농림축산식품부 제공 안심식당입니다. 레드테이블에서 온라인 예약이 가능합니다!",16.0,,N,Y,N,N,Y,N,,,N,N,N,,,N,"나가하마라멘,라멘교자세트,야끼라멘,5분야끼교자",안심식당(농림축산식품부),Y,4.6300001
663828,2人 모듬(400g),소고기,한식,모둠,오부장,부산광역시 해운대구,27000.0,부산광역시 해운대구 좌동순환로446번길 3-1,부산광역시 해운대구 중동 1780-6,한식,일반음식점,"부산광역시 해운대구에서 맛집을 찾으신다면 ""오부장""을 추천합니다.",,,N,N,N,N,Y,N,,,N,N,N,,,N,,,Y,4.4400001
664017,블루잉라떼,"우유,에스프레소",음료류,라떼,스노잉클라우드,부산광역시 해운대구,7500.0,부산광역시 해운대구 달맞이길117번가길 120-30,부산광역시 해운대구 중동 1490-7,경양식,일반음식점,"부산광역시 해운대구에서 가 볼 만한 식당을 찾으신다면? ""스노잉클라우드""를 추천합니다! 네이버 온라인 예약이 가능합니다!",,,Y,Y,N,Y,Y,Y,,"토요일 10:00~23:00, 평일 10:00~22:30",N,N,N,달맞이동산지구,92.174126,Y,,,Y,4.71
664101,고추치킨,"고추,닭고기,밀가루",일식,치킨,60계 치킨,부산광역시 사하구,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
664243,사모님 정식,"생선,생선회",일식,정식,삿뽀로,부산광역시 해운대구,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,
664244,한우불고기(600g/2인분),소고기,한식,불고기,경복궁,부산광역시 해운대구,27000.0,,,,,,,,,,,,,,,,,,,,,,,,,
